,CE_Symbol / PE_Symbol ,CE_entry_time / PE_entry_time,CE_entry_price,PE_entry_price,PE_exit_time,PE_exit_price,CE_exit_time,CE_exit_price,PnL,PnL Cumulative Sum,Equity,Rate Of Return,Drawdown,Month-Year
0,BANKNIFTY21MAR33800CE / BANKNIFTY21MAR33800PE,2021-03-23 09:20:00,499.2,468.4,2021-03-23 09:47:00,468.4,2021-03-23 09:21:00,529.2,-750.0000000000028,169246.25,569246.25,-0.18750000000000072,-8735.0,2021-03-23 09:20:00
0,BANKNIFTY21MAR33900CE / BANKNIFTY21MAR33900PE,2021-03-24 09:20:00,345.15,356.65,2021-03-24 09:25:00,356.65,2021-03-24 09:22:00,375.15,-750.0,168496.25,568496.25,-0.1875,-9485.0,2021-03-24 09:20:00
0,BANKNIFTY21MAR33100CE / BANKNIFTY21MAR33100PE,2021-03-25 09:20:00,227.1,230.75,2021-03-25 09:23:00,260.75,2021-03-25 13:43:00,227.1,-749.9999999999993,167746.25,567746.25,-0.18749999999999983,-10235.0,2021-03-25 09:20:00
0,BANKNIFTY2140133400CE / BANKNIFTY2140133400PE,2021-03-26 09:20:00,677.4,635.45,2021-03-26 09:21:00,665.45,2021-03-26 09:22:00,677.4,-750.0000000000028,166996.25,566996.25,-0.18750000000000072,-10985.0,2021-03-26 09:20:00
0,BANKNIFTY2140133600CE / BANKNIFTY2140133600PE,2021-03-30 09:20:00,540.0,437.9,2021-03-30 15:15:00,263.65,2021-03-30 09:21:00,570.0,3606.25,170602.5,570602.5,0.9015624999999999,-7378.75,2021-03-30 09:20:00
0,BANKNIFTY2140133500CE / BANKNIFTY2140133500PE,2021-03-31 09:20:00,372.85,322.0,2021-03-31 09:30:00,352.0,2021-03-31 15:15:00,201.5,3533.7500000000005,174136.25,574136.25,0.8834375000000002,-3845.0,2021-03-31 09:20:00
0,BANKNIFTY2140133500CE / BANKNIFTY2140133500PE,2021-04-01 09:20:00,238.7,186.3,2021-04-01 09:23:00,216.3,2021-04-01 14:14:00,238.7,-750.0,173386.25,573386.25,-0.1875,-4595.0,2021-04-01 09:20:00
0,BANKNIFTY2140833300CE / BANKNIFTY2140833300PE,2021-04-05 09:20:00,573.7,486.5,2021-04-05 09:24:00,516.5,2021-04-05 15:15:00,244.35,7483.750000000001,180870.0,580870.0,1.8709375000000004,0.0,2021-04-05 09:20:00
0,BANKNIFTY2140832400CE / BANKNIFTY2140832400PE,2021-04-06 09:20:00,502.75,531.2,2021-04-06 15:15:00,336.5,2021-04-06 09:21:00,532.75,4117.500000000001,184987.5,584987.5,1.0293750000000002,0.0,2021-04-06 09:20:00
0,BANKNIFTY2140832500CE / BANKNIFTY2140832500PE,2021-04-07 09:20:00,424.9,437.35,2021-04-07 09:24:00,437.35,2021-04-07 09:24:00,454.9,-750.0,184237.5,584237.5,-0.1875,-750.0,2021-04-07 09:20:00
0,BANKNIFTY2140833300CE / BANKNIFTY2140833300PE,2021-04-08 09:20:00,167.05,203.1,2021-04-08 09:45:00,233.1,2021-04-08 15:15:00,0.3,3418.749999999999,187656.25,587656.25,0.8546874999999997,0.0,2021-04-08 09:20:00
0,BANKNIFTY2141532400CE / BANKNIFTY2141532400PE,2021-04-09 09:20:00,594.95,550.55,2021-04-09 15:15:00,429.5,2021-04-09 09:23:00,624.95,2276.249999999999,189932.5,589932.5,0.5690624999999998,0.0,2021-04-09 09:20:00
0,BANKNIFTY2141531200CE / BANKNIFTY2141531200PE,2021-04-12 09:20:00,559.0,500.55,2021-04-12 09:28:00,530.55,2021-04-12 15:15:00,269.6,6484.999999999999,196417.5,596417.5,1.6212499999999999,0.0,2021-04-12 09:20:00
0,BANKNIFTY2141530900CE / BANKNIFTY2141530900PE,2021-04-13 09:20:00,436.8,393.8,2021-04-13 09:21:00,393.8,2021-04-13 09:21:00,466.8,-750.0,195667.5,595667.5,-0.1875,-750.0,2021-04-13 09:20:00
0,BANKNIFTY2141532000CE / BANKNIFTY2141532000PE,2021-04-15 09:20:00,229.6,172.05,2021-04-15 09:22:00,202.05,2021-04-15 09:26:00,229.6,-750.0000000000007,194917.5,594917.5,-0.18750000000000017,-1500.0,2021-04-15 09:20:00
0,BANKNIFTY2142232200CE / BANKNIFTY2142232200PE,2021-04-16 09:20:00,561.05,556.95,2021-04-16 09:21:00,586.95,2021-04-16 09:54:00,561.05,-750.0,194167.5,594167.5,-0.1875,-2250.0,2021-04-16 09:20:00
0,BANKNIFTY2142230700CE / BANKNIFTY2142230700PE,2021-04-19 09:20:00,570.0,565.45,2021-04-19 09:21:00,595.45,2021-04-19 13:58:00,570.0,-750.0,193417.5,593417.5,-0.1875,-3000.0,2021-04-19 09:20:00
0,BANKNIFTY2142231500CE / BANKNIFTY2142231500PE,2021-04-20 09:20:00,339.95,377.05,2021-04-20 11:25:00,377.05,2021-04-20 09:21:00,369.95,-750.0,192667.5,592667.5,-0.1875,-3750.0,2021-04-20 09:20:00
0,BANKNIFTY2142230700CE / BANKNIFTY2142230700PE,2021-04-22 09:20:00,183.15,232.4,2021-04-22 15:15:00,0.2,2021-04-22 09:21:00,213.15,5055.0,197722.5,597722.5,1.26375,0.0,2021-04-22 09:20:00
0,BANKNIFTY21APR31700CE / BANKNIFTY21APR31700PE,2021-04-23 09:20:00,630.8,631.8,2021-04-23 09:23:00,631.8,2021-04-23 09:22:00,660.8,-750.0,196972.5,596972.5,-0.1875,-750.0,2021-04-23 09:20:00
0,BANKNIFTY21APR32300CE / BANKNIFTY21APR32300PE,2021-04-26 09:20:00,495.6,531.35,2021-04-26 14:34:00,531.35,2021-04-26 09:21:00,525.6,-750.0,196222.5,596222.5,-0.1875,-1500.0,2021-04-26 09:20:00
0,BANKNIFTY21APR32300CE / BANKNIFTY21APR32300PE,2021-04-27 09:20:00,437.3,420.55,2021-04-27 09:21:00,450.55,2021-04-27 09:39:00,437.3,-750.0,195472.5,595472.5,-0.1875,-2250.0,2021-04-27 09:20:00
0,BANKNIFTY21APR32900CE / BANKNIFTY21APR32900PE,2021-04-28 09:20:00,340.1,285.95,2021-04-28 15:15:00,54.15,2021-04-28 09:24:00,370.1,5044.999999999998,200517.5,600517.5,1.2612499999999995,0.0,2021-04-28 09:20:00
0,BANKNIFTY21APR34200CE / BANKNIFTY21APR34200PE,2021-04-29 09:20:00,199.75,232.6,2021-04-29 09:42:00,232.6,2021-04-29 09:21:00,229.75,-749.9999999999993,199767.5,599767.5,-0.18749999999999983,-750.0,2021-04-29 09:20:00
0,BANKNIFTY2150633100CE / BANKNIFTY2150633100PE,2021-04-30 09:20:00,678.3,685.4,2021-04-30 09:21:00,715.4,2021-04-30 09:22:00,678.3,-750.0000000000028,199017.5,599017.5,-0.18750000000000072,-1500.0,2021-04-30 09:20:00
0,BANKNIFTY2150632200CE / BANKNIFTY2150632200PE,2021-05-03 09:20:00,582.35,549.55,2021-05-03 09:21:00,579.55,2021-05-03 09:22:00,582.35,-749.9999999999972,198267.5,598267.5,-0.1874999999999993,-2250.0,2021-05-03 09:20:00
0,BANKNIFTY2150632800CE / BANKNIFTY2150632800PE,2021-05-04 09:20:00,422.65,421.0,2021-05-04 09:25:00,451.0,2021-05-04 09:31:00,422.65,-750.0,197517.5,597517.5,-0.1875,-3000.0,2021-05-04 09:20:00
0,BANKNIFTY2150632500CE / BANKNIFTY2150632500PE,2021-05-05 09:20:00,396.1,359.25,2021-05-05 09:21:00,389.25,2021-05-05 09:30:00,396.1,-750.0,196767.5,596767.5,-0.1875,-3750.0,2021-05-05 09:20:00
0,BANKNIFTY2150632700CE / BANKNIFTY2150632700PE,2021-05-06 09:20:00,267.65,192.9,2021-05-06 10:16:00,192.9,2021-05-06 09:38:00,297.65,-750.0000000000007,196017.5,596017.5,-0.18750000000000017,-4500.0,2021-05-06 09:20:00
0,BANKNIFTY2151233200CE / BANKNIFTY2151233200PE,2021-05-07 09:20:00,493.1,517.25,2021-05-07 09:21:00,517.25,2021-05-07 09:21:00,523.1,-750.0,195267.5,595267.5,-0.1875,-5250.0,2021-05-07 09:20:00
0,BANKNIFTY2151233100CE / BANKNIFTY2151233100PE,2021-05-10 09:20:00,431.0,400.05,2021-05-10 09:31:00,400.05,2021-05-10 09:21:00,461.0,-750.0000000000014,194517.5,594517.5,-0.18750000000000033,-6000.0,2021-05-10 09:20:00
0,BANKNIFTY2151232700CE / BANKNIFTY2151232700PE,2021-05-11 09:20:00,290.75,260.55,2021-05-11 15:15:00,133.25,2021-05-11 09:26:00,320.75,2432.499999999999,196950.0,596950.0,0.6081249999999998,-3567.5,2021-05-11 09:20:00
0,BANKNIFTY2151232700CE / BANKNIFTY2151232700PE,2021-05-12 09:20:00,155.2,153.75,2021-05-12 09:21:00,183.75,2021-05-12 15:15:00,0.5,3117.4999999999995,200067.5,600067.5,0.7793749999999998,-450.0,2021-05-12 09:20:00
0,BANKNIFTY2152032600CE / BANKNIFTY2152032600PE,2021-05-14 09:20:00,470.0,465.45,2021-05-14 09:22:00,495.45,2021-05-14 15:15:00,281.1,3972.500000000001,204040.0,604040.0,0.9931250000000003,0.0,2021-05-14 09:20:00
0,BANKNIFTY2152032500CE / BANKNIFTY2152032500PE,2021-05-17 09:20:00,362.95,377.0,2021-05-17 15:15:00,105.15,2021-05-17 09:26:00,392.95,6046.250000000001,210086.25,610086.25,1.5115625000000001,0.0,2021-05-17 09:20:00
0,BANKNIFTY2152034000CE / BANKNIFTY2152034000PE,2021-05-18 09:20:00,376.85,345.8,2021-05-18 09:34:00,345.8,2021-05-18 09:25:00,406.85,-749.9999999999986,209336.25,609336.25,-0.18749999999999967,-750.0,2021-05-18 09:20:00
0,BANKNIFTY2152033700CE / BANKNIFTY2152033700PE,2021-05-19 09:20:00,276.65,236.65,2021-05-19 10:31:00,236.65,2021-05-19 09:27:00,306.65,-750.0000000000007,208586.25,608586.25,-0.18750000000000017,-1500.0,2021-05-19 09:20:00
0,BANKNIFTY2152033800CE / BANKNIFTY2152033800PE,2021-05-20 09:20:00,134.45,151.3,2021-05-20 09:27:00,181.3,2021-05-20 15:15:00,0.3,2603.7499999999995,211190.0,611190.0,0.6509374999999998,0.0,2021-05-20 09:20:00
0,BANKNIFTY21MAY33700CE / BANKNIFTY21MAY33700PE,2021-05-21 09:20:00,492.9,410.3,2021-05-21 09:26:00,410.3,2021-05-21 09:26:00,522.9,-749.9999999999986,210440.0,610440.0,-0.18749999999999967,-750.0,2021-05-21 09:20:00
0,BANKNIFTY21MAY35100CE / BANKNIFTY21MAY35100PE,2021-05-24 09:20:00,420.85,439.25,2021-05-24 09:27:00,469.25,2021-05-24 14:46:00,420.85,-750.0,209690.0,609690.0,-0.1875,-1500.0,2021-05-24 09:20:00
0,BANKNIFTY21MAY34900CE / BANKNIFTY21MAY34900PE,2021-05-25 09:20:00,400.5,343.75,2021-05-25 09:22:00,343.75,2021-05-25 09:21:00,430.5,-750.0,208940.0,608940.0,-0.1875,-2250.0,2021-05-25 09:20:00
0,BANKNIFTY21MAY34500CE / BANKNIFTY21MAY34500PE,2021-05-26 09:20:00,312.0,242.75,2021-05-26 15:15:00,115.85,2021-05-26 10:00:00,342.0,2422.5,211362.5,611362.5,0.605625,0.0,2021-05-26 09:20:00
0,BANKNIFTY21MAY34600CE / BANKNIFTY21MAY34600PE,2021-05-27 09:20:00,189.2,160.7,2021-05-27 15:15:00,0.35,2021-05-27 11:27:00,219.2,3258.75,214621.25,614621.25,0.8146875,0.0,2021-05-27 09:20:00
0,BANKNIFTY2160335300CE / BANKNIFTY2160335300PE,2021-05-28 09:20:00,545.05,501.0,2021-05-28 09:24:00,501.0,2021-05-28 09:21:00,575.05,-750.0,213871.25,613871.25,-0.1875,-750.0,2021-05-28 09:20:00
0,BANKNIFTY2160335100CE / BANKNIFTY2160335100PE,2021-05-31 09:20:00,431.45,394.0,2021-05-31 09:23:00,424.0,2021-05-31 09:40:00,431.45,-749.9999999999986,213121.25,613121.25,-0.18749999999999967,-1500.0,2021-05-31 09:20:00
0,BANKNIFTY2160335500CE / BANKNIFTY2160335500PE,2021-06-01 09:20:00,335.0,308.4,2021-06-01 09:59:00,308.4,2021-06-01 09:23:00,365.0,-750.0,212371.25,612371.25,-0.1875,-2250.0,2021-06-01 09:20:00
0,BANKNIFTY2160335200CE / BANKNIFTY2160335200PE,2021-06-02 09:20:00,241.85,246.6,2021-06-02 09:28:00,276.6,2021-06-02 09:33:00,241.85,-750.0000000000007,211621.25,611621.25,-0.18750000000000017,-3000.0,2021-06-02 09:20:00
0,BANKNIFTY2160335500CE / BANKNIFTY2160335500PE,2021-06-03 09:20:00,145.5,120.25,2021-06-03 15:15:00,0.2,2021-06-03 13:51:00,175.5,2251.25,213872.5,613872.5,0.5628125,-748.75,2021-06-03 09:20:00
0,BANKNIFTY2161035600CE / BANKNIFTY2161035600PE,2021-06-04 09:20:00,485.75,470.05,2021-06-04 10:55:00,470.05,2021-06-04 09:26:00,515.75,-750.0000000000014,213122.5,613122.5,-0.18750000000000033,-1498.75,2021-06-04 09:20:00
0,BANKNIFTY2161035400CE / BANKNIFTY2161035400PE,2021-06-07 09:20:00,383.55,311.8,2021-06-07 15:15:00,258.8,2021-06-07 10:09:00,413.55,575.0,213697.5,613697.5,0.14375,-923.75,2021-06-07 09:20:00
0,BANKNIFTY2161035300CE / BANKNIFTY2161035300PE,2021-06-08 09:20:00,298.3,228.85,2021-06-08 09:38:00,258.85,2021-06-08 15:15:00,161.7,2664.999999999999,216362.5,616362.5,0.6662499999999998,0.0,2021-06-08 09:20:00
0,BANKNIFTY2161035000CE / BANKNIFTY2161035000PE,2021-06-09 09:20:00,220.85,193.9,2021-06-09 09:21:00,223.9,2021-06-09 09:28:00,220.85,-750.0,215612.5,615612.5,-0.1875,-750.0,2021-06-09 09:20:00
0,BANKNIFTY2161034900CE / BANKNIFTY2161034900PE,2021-06-10 09:20:00,127.0,146.2,2021-06-10 09:26:00,176.2,2021-06-10 09:30:00,127.0,-750.0,214862.5,614862.5,-0.1875,-1500.0,2021-06-10 09:20:00
0,BANKNIFTY2161735300CE / BANKNIFTY2161735300PE,2021-06-11 09:20:00,426.15,374.75,2021-06-11 09:25:00,404.75,2021-06-11 09:37:00,426.15,-750.0,214112.5,614112.5,-0.1875,-2250.0,2021-06-11 09:20:00
0,BANKNIFTY2161734800CE / BANKNIFTY2161734800PE,2021-06-14 09:20:00,365.6,298.45,2021-06-14 09:22:00,328.45,2021-06-14 13:23:00,365.6,-750.0000000000014,213362.5,613362.5,-0.18750000000000033,-3000.0,2021-06-14 09:20:00
0,BANKNIFTY2161735100CE / BANKNIFTY2161735100PE,2021-06-15 09:20:00,282.5,217.25,2021-06-15 13:36:00,217.25,2021-06-15 09:26:00,312.5,-750.0,212612.5,612612.5,-0.1875,-3750.0,2021-06-15 09:20:00
0,BANKNIFTY2161735100CE / BANKNIFTY2161735100PE,2021-06-16 09:20:00,230.1,208.55,2021-06-16 10:56:00,208.55,2021-06-16 09:22:00,260.1,-750.0000000000014,211862.5,611862.5,-0.18750000000000033,-4500.0,2021-06-16 09:20:00
0,BANKNIFTY2161734700CE / BANKNIFTY2161734700PE,2021-06-17 09:20:00,176.25,139.9,2021-06-17 14:15:00,139.9,2021-06-17 09:30:00,206.25,-750.0000000000007,211112.5,611112.5,-0.18750000000000017,-5250.0,2021-06-17 09:20:00
0,BANKNIFTY21JUN34600CE / BANKNIFTY21JUN34600PE,2021-06-18 09:20:00,436.6,361.7,2021-06-18 09:21:00,391.7,2021-06-18 09:23:00,436.6,-750.0000000000014,210362.5,610362.5,-0.18750000000000033,-6000.0,2021-06-18 09:20:00
0,BANKNIFTY21JUN34100CE / BANKNIFTY21JUN34100PE,2021-06-21 09:20:00,365.25,400.4,2021-06-21 15:15:00,83.75,2021-06-21 09:22:00,395.25,7166.249999999999,217528.75,617528.75,1.7915624999999997,0.0,2021-06-21 09:20:00
0,BANKNIFTY21JUN35100CE / BANKNIFTY21JUN35100PE,2021-06-22 09:20:00,296.7,240.6,2021-06-22 12:20:00,240.6,2021-06-22 09:45:00,326.7,-750.0000000000007,216778.75,616778.75,-0.18750000000000017,-750.0,2021-06-22 09:20:00
0,BANKNIFTY21JUN34800CE / BANKNIFTY21JUN34800PE,2021-06-23 09:20:00,246.7,208.3,2021-06-23 09:22:00,238.3,2021-06-23 09:25:00,246.7,-750.0,216028.75,616028.75,-0.1875,-1500.0,2021-06-23 09:20:00
0,BANKNIFTY21JUN34700CE / BANKNIFTY21JUN34700PE,2021-06-24 09:20:00,147.0,135.25,2021-06-24 11:39:00,135.25,2021-06-24 09:40:00,177.0,-750.0,215278.75,615278.75,-0.1875,-2250.0,2021-06-24 09:20:00
0,BANKNIFTY2170135000CE / BANKNIFTY2170135000PE,2021-06-25 09:20:00,427.75,344.95,2021-06-25 09:27:00,374.95,2021-06-25 09:34:00,427.75,-749.9999999999986,214528.75,614528.75,-0.18749999999999967,-3000.0,2021-06-25 09:20:00
0,BANKNIFTY2170135500CE / BANKNIFTY2170135500PE,2021-06-28 09:20:00,316.9,290.25,2021-06-28 09:22:00,320.25,2021-06-28 09:24:00,316.9,-750.0,213778.75,613778.75,-0.1875,-3750.0,2021-06-28 09:20:00
0,BANKNIFTY2170135200CE / BANKNIFTY2170135200PE,2021-06-29 09:20:00,311.2,228.85,2021-06-29 09:25:00,258.85,2021-06-29 15:15:00,146.9,3357.499999999999,217136.25,617136.25,0.8393749999999999,-392.5,2021-06-29 09:20:00
0,BANKNIFTY2170135100CE / BANKNIFTY2170135100PE,2021-06-30 09:20:00,205.95,191.0,2021-06-30 09:28:00,221.0,2021-06-30 10:46:00,205.95,-750.0,216386.25,616386.25,-0.1875,-1142.5,2021-06-30 09:20:00
0,BANKNIFTY2170134800CE / BANKNIFTY2170134800PE,2021-07-01 09:20:00,111.75,121.3,2021-07-01 09:21:00,151.3,2021-07-01 09:45:00,111.75,-750.0,215636.25,615636.25,-0.1875,-1892.5,2021-07-01 09:20:00
0,BANKNIFTY2170834700CE / BANKNIFTY2170834700PE,2021-07-02 09:20:00,360.45,298.1,2021-07-02 09:24:00,328.1,2021-07-02 10:10:00,360.45,-750.0000000000014,214886.25,614886.25,-0.18750000000000033,-2642.5,2021-07-02 09:20:00
0,BANKNIFTY2170835000CE / BANKNIFTY2170835000PE,2021-07-05 09:20:00,251.2,234.25,2021-07-05 15:15:00,123.85,2021-07-05 09:27:00,281.2,2010.0000000000002,216896.25,616896.25,0.5025000000000001,-632.5,2021-07-05 09:20:00
0,BANKNIFTY2170835300CE / BANKNIFTY2170835300PE,2021-07-06 09:20:00,189.3,190.5,2021-07-06 15:15:00,107.5,2021-07-06 09:32:00,219.3,1325.0,218221.25,618221.25,0.33125,0.0,2021-07-06 09:20:00
0,BANKNIFTY2170835500CE / BANKNIFTY2170835500PE,2021-07-07 09:20:00,175.1,189.65,2021-07-07 15:15:00,58.75,2021-07-07 09:21:00,205.1,2522.5,220743.75,620743.75,0.630625,0.0,2021-07-07 09:20:00
0,BANKNIFTY2170835700CE / BANKNIFTY2170835700PE,2021-07-08 09:20:00,116.0,119.5,2021-07-08 11:55:00,119.5,2021-07-08 09:22:00,146.0,-750.0,219993.75,619993.75,-0.1875,-750.0,2021-07-08 09:20:00
0,BANKNIFTY2171535000CE / BANKNIFTY2171535000PE,2021-07-09 09:20:00,368.6,368.5,2021-07-09 09:22:00,398.5,2021-07-09 09:23:00,368.6,-750.0,219243.75,619243.75,-0.1875,-1500.0,2021-07-09 09:20:00
0,BANKNIFTY2171535300CE / BANKNIFTY2171535300PE,2021-07-12 09:20:00,294.75,252.1,2021-07-12 13:13:00,282.1,2021-07-12 15:15:00,188.65,1902.5000000000005,221146.25,621146.25,0.4756250000000001,0.0,2021-07-12 09:20:00
0,BANKNIFTY2171535400CE / BANKNIFTY2171535400PE,2021-07-13 09:20:00,212.4,198.8,2021-07-13 15:15:00,99.7,2021-07-13 11:19:00,242.4,1727.500000000001,222873.75,622873.75,0.43187500000000023,0.0,2021-07-13 09:20:00
0,BANKNIFTY2171535500CE / BANKNIFTY2171535500PE,2021-07-14 09:20:00,201.6,149.4,2021-07-14 09:32:00,179.4,2021-07-14 10:39:00,201.6,-750.0,222123.75,622123.75,-0.1875,-750.0,2021-07-14 09:20:00
0,BANKNIFTY2171535700CE / BANKNIFTY2171535700PE,2021-07-15 09:20:00,105.7,105.15,2021-07-15 15:15:00,0.25,2021-07-15 09:35:00,135.7,1872.500000000001,223996.25,623996.25,0.46812500000000024,0.0,2021-07-15 09:20:00
0,BANKNIFTY2172235800CE / BANKNIFTY2172235800PE,2021-07-16 09:20:00,350.2,277.85,2021-07-16 10:00:00,277.85,2021-07-16 09:27:00,380.2,-750.0000000000014,223246.25,623246.25,-0.18750000000000033,-750.0,2021-07-16 09:20:00
0,BANKNIFTY2172235200CE / BANKNIFTY2172235200PE,2021-07-19 09:20:00,292.6,221.1,2021-07-19 11:53:00,221.1,2021-07-19 09:39:00,322.6,-749.9999999999993,222496.25,622496.25,-0.18749999999999983,-1500.0,2021-07-19 09:20:00
0,BANKNIFTY2172234700CE / BANKNIFTY2172234700PE,2021-07-20 09:20:00,264.35,171.75,2021-07-20 09:33:00,201.75,2021-07-20 15:15:00,77.4,3923.750000000001,226420.0,626420.0,0.9809375000000002,0.0,2021-07-20 09:20:00
0,BANKNIFTY2172234800CE / BANKNIFTY2172234800PE,2021-07-22 09:20:00,118.1,120.15,2021-07-22 14:20:00,120.15,2021-07-22 09:36:00,148.1,-750.0,225670.0,625670.0,-0.1875,-750.0,2021-07-22 09:20:00
0,BANKNIFTY21JUL34800CE / BANKNIFTY21JUL34800PE,2021-07-23 09:20:00,339.0,296.45,2021-07-23 09:30:00,326.45,2021-07-23 10:11:00,339.0,-749.9999999999986,224920.0,624920.0,-0.18749999999999967,-1500.0,2021-07-23 09:20:00
0,BANKNIFTY21JUL34800CE / BANKNIFTY21JUL34800PE,2021-07-26 09:20:00,287.5,274.15,2021-07-26 09:23:00,274.15,2021-07-26 09:23:00,317.5,-750.0,224170.0,624170.0,-0.1875,-2250.0,2021-07-26 09:20:00
0,BANKNIFTY21JUL35100CE / BANKNIFTY21JUL35100PE,2021-07-27 09:20:00,262.85,220.5,2021-07-27 09:42:00,250.5,2021-07-27 10:00:00,262.85,-750.0,223420.0,623420.0,-0.1875,-3000.0,2021-07-27 09:20:00
0,BANKNIFTY21JUL34600CE / BANKNIFTY21JUL34600PE,2021-07-28 09:20:00,233.35,175.85,2021-07-28 09:36:00,205.85,2021-07-28 15:15:00,122.95,2010.0000000000002,225430.0,625430.0,0.5025000000000001,-990.0,2021-07-28 09:20:00
0,BANKNIFTY21JUL34700CE / BANKNIFTY21JUL34700PE,2021-07-29 09:20:00,134.6,105.35,2021-07-29 09:23:00,135.35,2021-07-29 09:25:00,134.6,-750.0,224680.0,624680.0,-0.1875,-1740.0,2021-07-29 09:20:00
0,BANKNIFTY2180534700CE / BANKNIFTY2180534700PE,2021-07-30 09:20:00,346.65,325.1,2021-07-30 09:22:00,355.1,2021-07-30 15:15:00,240.9,1893.75,226573.75,626573.75,0.4734375,0.0,2021-07-30 09:20:00
0,BANKNIFTY2180534800CE / BANKNIFTY2180534800PE,2021-08-02 09:20:00,276.0,244.2,2021-08-02 09:23:00,274.2,2021-08-02 09:38:00,276.0,-749.9999999999986,225823.75,625823.75,-0.18749999999999967,-750.0,2021-08-02 09:20:00
0,BANKNIFTY2180534700CE / BANKNIFTY2180534700PE,2021-08-03 09:20:00,261.95,185.85,2021-08-03 09:37:00,215.85,2021-08-03 09:58:00,261.95,-750.0000000000007,225073.75,625073.75,-0.18750000000000017,-1500.0,2021-08-03 09:20:00
0,BANKNIFTY2180535400CE / BANKNIFTY2180535400PE,2021-08-04 09:20:00,186.8,184.05,2021-08-04 15:15:00,23.6,2021-08-04 09:31:00,216.8,3261.2500000000005,228335.0,628335.0,0.8153125000000001,0.0,2021-08-04 09:20:00
0,BANKNIFTY2180535900CE / BANKNIFTY2180535900PE,2021-08-05 09:20:00,144.15,151.0,2021-08-05 09:26:00,181.0,2021-08-05 09:38:00,144.15,-750.0000000000007,227585.0,627585.0,-0.18750000000000017,-750.0,2021-08-05 09:20:00
0,BANKNIFTY2181236000CE / BANKNIFTY2181236000PE,2021-08-06 09:20:00,383.7,405.25,2021-08-06 09:35:00,405.25,2021-08-06 09:25:00,413.7,-749.9999999999986,226835.0,626835.0,-0.18749999999999967,-1500.0,2021-08-06 09:20:00
0,BANKNIFTY2181235900CE / BANKNIFTY2181235900PE,2021-08-09 09:20:00,306.15,275.0,2021-08-09 09:27:00,305.0,2021-08-09 09:32:00,306.15,-750.0,226085.0,626085.0,-0.1875,-2250.0,2021-08-09 09:20:00
0,BANKNIFTY2181236100CE / BANKNIFTY2181236100PE,2021-08-10 09:20:00,267.15,224.1,2021-08-10 14:00:00,224.1,2021-08-10 09:26:00,297.15,-749.9999999999993,225335.0,625335.0,-0.18749999999999983,-3000.0,2021-08-10 09:20:00
0,BANKNIFTY2181236100CE / BANKNIFTY2181236100PE,2021-08-11 09:20:00,239.0,189.25,2021-08-11 09:37:00,219.25,2021-08-11 15:15:00,65.3,3592.4999999999995,228927.5,628927.5,0.898125,0.0,2021-08-11 09:20:00
0,BANKNIFTY2181235900CE / BANKNIFTY2181235900PE,2021-08-12 09:20:00,155.15,101.25,2021-08-12 09:21:00,131.25,2021-08-12 15:15:00,21.5,2591.2499999999995,231518.75,631518.75,0.6478124999999999,0.0,2021-08-12 09:20:00
0,BANKNIFTY2181836100CE / BANKNIFTY2181836100PE,2021-08-13 09:20:00,319.85,266.8,2021-08-13 13:02:00,296.8,2021-08-13 14:41:00,319.85,-749.9999999999986,230768.75,630768.75,-0.18749999999999967,-750.0,2021-08-13 09:20:00
0,BANKNIFTY2181836300CE / BANKNIFTY2181836300PE,2021-08-16 09:20:00,231.45,286.2,2021-08-16 09:29:00,316.2,2021-08-16 15:15:00,135.0,1661.2499999999998,232430.0,632430.0,0.4153125,0.0,2021-08-16 09:20:00
0,BANKNIFTY2181835900CE / BANKNIFTY2181835900PE,2021-08-17 09:20:00,212.65,175.3,2021-08-17 09:51:00,205.3,2021-08-17 15:15:00,141.95,1017.5000000000011,233447.5,633447.5,0.2543750000000003,0.0,2021-08-17 09:20:00
0,BANKNIFTY2181836100CE / BANKNIFTY2181836100PE,2021-08-18 09:20:00,117.9,102.6,2021-08-18 09:23:00,132.6,2021-08-18 15:15:00,0.4,2187.5,235635.0,635635.0,0.546875,0.0,2021-08-18 09:20:00
0,BANKNIFTY21AUG35100CE / BANKNIFTY21AUG35100PE,2021-08-20 09:20:00,354.9,337.05,2021-08-20 09:21:00,367.05,2021-08-20 09:25:00,354.9,-749.9999999999986,234885.0,634885.0,-0.18749999999999967,-750.0,2021-08-20 09:20:00
0,BANKNIFTY21AUG35300CE / BANKNIFTY21AUG35300PE,2021-08-23 09:20:00,279.15,243.05,2021-08-23 09:22:00,273.05,2021-08-23 15:15:00,185.0,1603.750000000001,236488.75,636488.75,0.4009375000000003,0.0,2021-08-23 09:20:00
0,BANKNIFTY21AUG35100CE / BANKNIFTY21AUG35100PE,2021-08-24 09:20:00,267.25,215.2,2021-08-24 09:21:00,245.2,2021-08-24 09:22:00,267.25,-750.0,235738.75,635738.75,-0.1875,-750.0,2021-08-24 09:20:00
0,BANKNIFTY21AUG35800CE / BANKNIFTY21AUG35800PE,2021-08-25 09:20:00,202.95,168.75,2021-08-25 09:33:00,168.75,2021-08-25 09:22:00,232.95,-750.0,234988.75,634988.75,-0.1875,-1500.0,2021-08-25 09:20:00
